 wsk1 |  isk1  | dmoy1 |        mean1         |          cov1          | w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           
    5 | 126357 |     1 | 233.7500000000000000 |     1.2610110979307979 |              5 |    126357 |     2 | 388.2500000000000000 |     1.1003854930356265
    5 | 128117 |     1 | 403.2500000000000000 |     1.0427381166998611 |              5 |    128117 |     2 | 292.0000000000000000 |     1.0311802499200171
    5 | 128281 |     1 | 294.0000000000000000 |     1.0330341315116224 |              5 |    128281 |     2 | 295.2500000000000000 |     1.3645103168447214
    5 | 129067 |     1 | 347.5000000000000000 |     1.1235914625820921 |              5 |    129067 |     2 | 331.5000000000000000 |     1.2760276080739487
    5 | 129141 |     1 | 259.7500000000000000 |     1.4984805785074533 |              5 |    129141 |     2 | 267.0000000000000000 |     1.2033667649264682
    5 | 129167 |     1 | 352.6666666666666667 |     1.1345852421917637 |              5 |    129167 |     2 | 340.0000000000000000 |     1.2155826964097676
    5 | 129769 |     1 | 292.5000000000000000 |     1.3232506493128239 |              5 |    129769 |     2 | 162.6666666666666667 |     1.5829927980261086
    5 | 129941 |     1 | 244.7500000000000000 |     1.1532599401180143 |              5 |    129941 |     2 | 367.2500000000000000 |     1.0366679930911150
    5 | 130447 |     1 | 332.7500000000000000 |     1.0032176871483486 |              5 |    130447 |     2 | 148.2500000000000000 |     1.3029714417957167
    5 | 130559 |     1 | 313.0000000000000000 |     1.0244288258610607 |              5 |    130559 |     2 | 269.0000000000000000 |     1.3515145845715725
    5 | 130961 |     1 | 316.6666666666666667 |     1.1703369782499726 |              5 |    130961 |     2 | 215.5000000000000000 |     1.0023810528337865
    5 | 130989 |     1 | 310.2500000000000000 |     1.2769715044041225 |              5 |    130989 |     2 | 439.2500000000000000 |     1.0716857927050655
    5 | 131089 |     1 | 198.7500000000000000 |     1.2561187086197887 |              5 |    131089 |     2 | 194.5000000000000000 |     1.0384119282659486
    5 | 131263 |     1 | 363.2500000000000000 |     1.1010148433944501 |              5 |    131263 |     2 | 430.6666666666666667 |     1.0370327088523978
    5 | 131617 |     1 | 299.2500000000000000 |     1.0751387436024996 |              5 |    131617 |     2 | 315.5000000000000000 |     1.2561279924207068
    5 | 131757 |     1 | 370.2500000000000000 |     1.0195885185613180 |              5 |    131757 |     2 | 371.7500000000000000 |     1.1543250063811083
    5 | 132219 |     1 | 292.0000000000000000 |     1.0035356897754212 |              5 |    132219 |     2 | 396.5000000000000000 |     1.0367070250161211
    5 | 132315 |     1 | 344.3333333333333333 |     1.2299268758253630 |              5 |    132315 |     2 | 393.6666666666666667 |     1.0554892391073404
    5 | 133143 |     1 | 245.5000000000000000 |     1.1582108269315560 |              5 |    133143 |     2 | 404.3333333333333333 |     1.1645688624294757
    5 | 133461 |     1 | 386.0000000000000000 |     1.0609433006842409 |              5 |    133461 |     2 | 332.0000000000000000 |     1.0202117440559247
    5 | 133579 |     1 | 331.0000000000000000 |     1.3041798370220302 |              5 |    133579 |     2 | 199.0000000000000000 |     1.6841644382215176
    5 | 134033 |     1 | 189.5000000000000000 |     1.2677397828172612 |              5 |    134033 |     2 | 266.0000000000000000 |     1.0389619945493308
    5 | 135751 |     1 | 304.2500000000000000 |     1.1359090324056434 |              5 |    135751 |     2 | 290.2500000000000000 |     1.0120850816009475
    5 | 136185 |     1 | 335.2500000000000000 |     1.0546563536531633 |              5 |    136185 |     2 | 285.5000000000000000 |     1.2445995691263818
    5 | 138001 |     1 | 212.2500000000000000 |     1.1611178139949635 |              5 |    138001 |     2 | 325.5000000000000000 |     1.1830590007568633
    5 | 138347 |     1 | 458.5000000000000000 |     1.3401871163601091 |              5 |    138347 |     2 | 300.7500000000000000 |     1.2225963962494796
    5 | 138431 |     1 | 319.7500000000000000 |     1.3430354313719156 |              5 |    138431 |     2 | 309.2500000000000000 |     1.0036045426781342
    5 | 139921 |     1 | 349.0000000000000000 |     1.1474705648238367 |              5 |    139921 |     2 | 175.0000000000000000 |     1.0769723245075086
    5 | 140225 |     1 | 406.0000000000000000 |     1.0325104350751872 |              5 |    140225 |     2 | 398.0000000000000000 |     1.0487574832214548
    5 | 140339 |     1 | 358.0000000000000000 |     1.1821881153402821 |              5 |    140339 |     2 | 313.3333333333333333 |     1.3506914380408053
    5 | 140871 |     1 | 307.0000000000000000 |     1.2557288428807883 |              5 |    140871 |     2 | 365.2500000000000000 |     1.1536359700546475
    5 | 140931 |     1 | 404.7500000000000000 |     1.0123870324630809 |              5 |    140931 |     2 | 273.5000000000000000 |     1.0223046068243035
    5 | 141595 |     1 | 385.0000000000000000 | 1.00138769179115324675 |              5 |    141595 |     2 | 380.0000000000000000 |     1.0290943045801474
    5 | 141773 |     1 | 223.2500000000000000 |     1.2019366176693303 |              5 |    141773 |     2 | 333.0000000000000000 |     1.2430800258444174
    5 | 142065 |     1 | 370.7500000000000000 |     1.1148044310595010 |              5 |    142065 |     2 | 342.7500000000000000 |     1.1823895218093508
    5 | 142243 |     1 | 369.5000000000000000 |     1.0477901261910203 |              5 |    142243 |     2 | 363.5000000000000000 |     1.0873746175520578
    5 | 142413 |     1 | 230.0000000000000000 |     1.0168027530889913 |              5 |    142413 |     2 | 311.0000000000000000 |     1.2380325964628039
    5 | 143305 |     1 | 302.2500000000000000 |     1.0038848899893995 |              5 |    143305 |     2 | 360.2500000000000000 |     1.1176083527661430
    5 | 144195 |     1 | 392.7500000000000000 |     1.0809701779035952 |              5 |    144195 |     2 | 351.6666666666666667 |     1.4065034876690588
    5 | 144261 |     1 | 201.5000000000000000 |     1.1467385166982035 |              5 |    144261 |     2 | 347.2500000000000000 |     1.0939369469279827
    5 | 145209 |     1 | 404.7500000000000000 |     1.1034064435028388 |              5 |    145209 |     2 | 471.0000000000000000 |     1.0641003133669469
    5 | 146545 |     1 | 141.5000000000000000 |     1.5445698149635265 |              5 |    146545 |     2 | 360.0000000000000000 |     1.1924552773489528
    5 | 146835 |     1 | 274.0000000000000000 |     1.1439728480771898 |              5 |    146835 |     2 | 374.7500000000000000 |     1.1437983860095157
    5 | 147423 |     1 | 299.5000000000000000 |     1.2182342597953022 |              5 |    147423 |     2 | 194.0000000000000000 |     1.2167896724681649
    5 | 148201 |     1 | 280.7500000000000000 |     1.1033782322886126 |              5 |    148201 |     2 | 432.2500000000000000 |     1.0041665153705425
    5 | 149093 |     1 | 222.2500000000000000 |     1.1130713414642205 |              5 |    149093 |     2 | 219.2500000000000000 |     1.5066570245755074
    5 | 149539 |     1 | 314.0000000000000000 |     1.1631777772765573 |              5 |    149539 |     2 | 287.2500000000000000 |     1.0378146393154813
    5 | 149823 |     1 | 417.6666666666666667 |     1.0080045417896337 |              5 |    149823 |     2 | 295.0000000000000000 |     1.1920737942989492
    5 | 150031 |     1 | 169.0000000000000000 |     1.0303789821431893 |              5 |    150031 |     2 | 212.3333333333333333 |     1.0710981601043501
    5 | 150061 |     1 | 159.2500000000000000 |     1.5825535894638681 |              5 |    150061 |     2 | 352.0000000000000000 |     1.1022141502711051
    5 | 150321 |     1 | 445.0000000000000000 |     1.0106048800718135 |              5 |    150321 |     2 | 257.0000000000000000 |     1.0316128367960117
    5 | 150529 |     1 | 382.6666666666666667 |     1.1927441146314721 |              5 |    150529 |     2 | 369.6666666666666667 |     1.0097541892050893
    5 | 151375 |     1 | 246.3333333333333333 |     1.2489228056124763 |              5 |    151375 |     2 | 281.0000000000000000 |     1.2150302160049964
    5 | 151949 |     1 | 211.5000000000000000 |     1.4563952537414563 |              5 |    151949 |     2 | 329.5000000000000000 |     1.3050887506962367
    5 | 152859 |     1 | 391.0000000000000000 |     1.0294469766763964 |              5 |    152859 |     2 | 375.3333333333333333 |     1.0637270453650844
    5 | 153531 |     1 | 297.7500000000000000 |     1.0031637605825760 |              5 |    153531 |     2 | 279.0000000000000000 |     1.0581270035586667
    5 | 154043 |     1 | 567.5000000000000000 |     1.0204765705582062 |              5 |    154043 |     2 | 168.0000000000000000 |     1.1619193988149107
    5 | 154193 |     1 | 167.6666666666666667 |     1.1155845332167097 |              5 |    154193 |     2 | 314.5000000000000000 |     1.2571124310545342
    5 | 154235 |     1 | 271.7500000000000000 |     1.1116378939137111 |              5 |    154235 |     2 | 294.3333333333333333 |     1.0065478487969558
    5 | 154449 |     1 | 259.7500000000000000 |     1.7067771690837690 |              5 |    154449 |     2 | 432.7500000000000000 |     1.0122079922580081
    5 | 155109 |     1 | 389.2500000000000000 |     1.0890164521677765 |              5 |    155109 |     2 | 416.3333333333333333 |     1.0060993437988006
    5 | 155611 |     1 | 328.7500000000000000 |     1.1883441042927605 |              5 |    155611 |     2 | 360.6666666666666667 |     1.2786255122126534
    5 | 155867 |     1 | 321.5000000000000000 |     1.0782126031379005 |              5 |    155867 |     2 | 281.0000000000000000 |     1.1191175954893523
    5 | 156197 |     1 | 345.0000000000000000 |     1.0578108541334754 |              5 |    156197 |     2 | 334.3333333333333333 |     1.2444696993742134
    5 | 156223 |     1 | 375.6666666666666667 |     1.2124645821349326 |              5 |    156223 |     2 | 410.7500000000000000 |     1.0670762055898576
    5 | 156983 |     1 | 393.0000000000000000 |     1.1704917579084148 |              5 |    156983 |     2 | 328.7500000000000000 |     1.1098962871587529
    5 | 157423 |     1 | 382.5000000000000000 |     1.0408698691193150 |              5 |    157423 |     2 | 325.2500000000000000 |     1.1405529457159600
    5 | 157859 |     1 | 284.0000000000000000 |     1.3224632118276761 |              5 |    157859 |     2 | 239.5000000000000000 |     1.0508076520454489
    5 | 158023 |     1 | 417.7500000000000000 |     1.0032928254705949 |              5 |    158023 |     2 | 419.0000000000000000 |     1.2209987478976420
    5 | 158863 |     1 | 177.3333333333333333 |     1.0823004014976203 |              5 |    158863 |     2 | 254.5000000000000000 |     1.0920010033864558
    5 | 159013 |     1 | 292.7500000000000000 |     1.0614896881049394 |              5 |    159013 |     2 | 136.3333333333333333 |     1.6562297378872225
    5 | 159049 |     1 | 299.0000000000000000 |     1.2944915316100870 |              5 |    159049 |     2 | 354.0000000000000000 |     1.0693125878106836
    5 | 159069 |     1 | 368.2500000000000000 |     1.0877933256112940 |              5 |    159069 |     2 | 249.0000000000000000 |     1.2818922300854297
    5 | 159475 |     1 | 144.3333333333333333 |     1.3556385266758268 |              5 |    159475 |     2 | 371.2500000000000000 |     1.0414908659142949
    5 | 159581 |     1 | 313.0000000000000000 |     1.3193302243225048 |              5 |    159581 |     2 | 299.7500000000000000 |     1.4707566088457982
    5 | 160005 |     1 | 349.0000000000000000 |     1.0688818496561203 |              5 |    160005 |     2 | 431.5000000000000000 |     1.0631975240728065
    5 | 160625 |     1 | 333.0000000000000000 |     1.0565877336502462 |              5 |    160625 |     2 | 394.0000000000000000 |     1.1435777651181320
    5 | 161135 |     1 | 294.7500000000000000 |     1.4541253577629109 |              5 |    161135 |     2 | 221.3333333333333333 |     1.3561920501555858
    5 | 161259 |     1 |  57.5000000000000000 |  1.0456499141257331530 |              5 |    161259 |     2 | 319.6666666666666667 |     1.1227630564259750
    5 | 161817 |     1 | 242.2500000000000000 |     1.2425037741733953 |              5 |    161817 |     2 | 444.0000000000000000 |     1.0087190569020586
    5 | 163147 |     1 | 474.0000000000000000 |     1.0483512750733608 |              5 |    163147 |     2 | 336.5000000000000000 |     1.3553011626533967
    5 | 163333 |     1 | 300.5000000000000000 |     1.1101865257105923 |              5 |    163333 |     2 | 444.0000000000000000 |     1.0163049646570631
    5 | 163425 |     1 | 492.2500000000000000 |     1.0020095649834617 |              5 |    163425 |     2 | 326.0000000000000000 |     1.2422795313513681
    5 | 163675 |     1 | 298.2500000000000000 |     1.0200632819904510 |              5 |    163675 |     2 | 180.0000000000000000 |     1.1182548131622278
    5 | 163761 |     1 | 157.3333333333333333 |     1.0691829176816377 |              5 |    163761 |     2 | 436.7500000000000000 |     1.1261401076376714
    5 | 164055 |     1 | 390.5000000000000000 |     1.3779981062303790 |              5 |    164055 |     2 |  77.6666666666666667 |  1.0693156948189498399
    5 | 164157 |     1 | 282.2500000000000000 |     1.1000239125932188 |              5 |    164157 |     2 | 372.2500000000000000 |     1.0462524602205024
    5 | 164271 |     1 | 363.2500000000000000 |     1.0848046935089635 |              5 |    164271 |     2 | 333.6666666666666667 |     1.2150780609479011
